title,genre,rating,revenue,release_date
Ride Along,on,6.1,153997819,2014-01-07 00:00:00
Ride Along,dy,6.1,153997819,2014-01-07 00:00:00
Bridget Jones's Diary,dy,6.5,281929795,2001-04-13 00:00:00
Bridget Jones's Diary,nce,6.5,281929795,2001-04-13 00:00:00
Bridget Jones's Diary,a,6.5,281929795,2001-04-13 00:00:00
Chocolat,dy,6.8,152500343,2000-12-14 00:00:00
Chocolat,a,6.8,152500343,2000-12-14 00:00:00
Chocolat,nce,6.8,152500343,2000-12-14 00:00:00
"Legally Blonde 2: Red, White & Blonde",dy,5.1,124914842,2003-07-02 00:00:00
Parental Guidance,dy,5.7,119772232,2012-12-25 00:00:00
No Strings Attached,dy,6.1,147780440,2011-01-21 00:00:00
No Strings Attached,nce,6.1,147780440,2011-01-21 00:00:00
Tombstone,on,7.4,56505065,1993-12-25 00:00:00
Tombstone,nture,7.4,56505065,1993-12-25 00:00:00
Tombstone,a,7.4,56505065,1993-12-25 00:00:00
Tombstone,ory,7.4,56505065,1993-12-25 00:00:00
Tombstone,ern,7.4,56505065,1993-12-25 00:00:00
Romeo Must Die,on,6.0,91036760,2000-03-20 00:00:00
Romeo Must Die,e,6.0,91036760,2000-03-20 00:00:00
Romeo Must Die,ller,6.0,91036760,2000-03-20 00:00:00
The Omen,or,7.2,60922980,1976-06-06 00:00:00
The Omen,ller,7.2,60922980,1976-06-06 00:00:00
Final Destination 3,or,5.8,117719158,2006-02-10 00:00:00
Final Destination 3,ery,5.8,117719158,2006-02-10 00:00:00
The Lucky One,a,6.8,99357138,2012-04-19 00:00:00
The Lucky One,nce,6.8,99357138,2012-04-19 00:00:00
Bridge to Terabithia,nture,7.0,137587063,2007-02-16 00:00:00
Bridge to Terabithia,a,7.0,137587063,2007-02-16 00:00:00
Bridge to Terabithia,ly,7.0,137587063,2007-02-16 00:00:00
Finding Neverland,a,7.2,116766556,2004-10-17 00:00:00
A Madea Christmas,dy,7.0,0,2013-12-13 00:00:00
A Madea Christmas,a,7.0,0,2013-12-13 00:00:00
The Grey,on,6.4,77278331,2012-01-26 00:00:00
The Grey,a,6.4,77278331,2012-01-26 00:00:00
The Grey,ller,6.4,77278331,2012-01-26 00:00:00
Hide and Seek,or,6.1,122644820,2005-01-27 00:00:00
Hide and Seek,ery,6.1,122644820,2005-01-27 00:00:00
Hide and Seek,ller,6.1,122644820,2005-01-27 00:00:00
Anchorman: The Legend of Ron Burgundy,dy,6.7,90574188,2004-07-09 00:00:00
GoodFellas,a,8.2,46836394,1990-09-12 00:00:00
GoodFellas,e,8.2,46836394,1990-09-12 00:00:00
Agent Cody Banks,on,5.0,58795814,2003-03-14 00:00:00
Nanny McPhee,asy,6.4,122489822,2005-10-21 00:00:00
Nanny McPhee,dy,6.4,122489822,2005-10-21 00:00:00
Nanny McPhee,ly,6.4,122489822,2005-10-21 00:00:00
Scarface,on,8.0,65884703,1983-12-08 00:00:00
Scarface,e,8.0,65884703,1983-12-08 00:00:00
Scarface,a,8.0,65884703,1983-12-08 00:00:00
Scarface,ller,8.0,65884703,1983-12-08 00:00:00
Nothing to Lose,on,6.3,0,1997-07-18 00:00:00
Nothing to Lose,nture,6.3,0,1997-07-18 00:00:00
Nothing to Lose,dy,6.3,0,1997-07-18 00:00:00
The Last Emperor,a,7.4,43984230,1987-10-21 00:00:00
The Last Emperor,ory,7.4,43984230,1987-10-21 00:00:00
Contraband,ller,6.1,63100000,2012-01-12 00:00:00
Contraband,on,6.1,63100000,2012-01-12 00:00:00
Contraband,a,6.1,63100000,2012-01-12 00:00:00
Contraband,e,6.1,63100000,2012-01-12 00:00:00
Money Talks,on,5.9,0,1997-08-22 00:00:00
Money Talks,nture,5.9,0,1997-08-22 00:00:00
Money Talks,dy,5.9,0,1997-08-22 00:00:00
There Will Be Blood,a,7.9,77208711,2007-12-28 00:00:00
The Wild Thornberrys Movie,ation,5.8,0,2002-12-20 00:00:00
The Wild Thornberrys Movie,nture,5.8,0,2002-12-20 00:00:00
The Wild Thornberrys Movie,ly,5.8,0,2002-12-20 00:00:00
Rugrats Go Wild,ation,5.6,0,2003-06-13 00:00:00
Rugrats Go Wild,ly,5.6,0,2003-06-13 00:00:00
Undercover Brother,on,5.5,41604473,2002-05-31 00:00:00
Undercover Brother,dy,5.5,41604473,2002-05-31 00:00:00
The Sisterhood of the Traveling Pants,a,6.3,39053061,2005-06-01 00:00:00
The Sisterhood of the Traveling Pants,dy,6.3,39053061,2005-06-01 00:00:00
Kiss of the Dragon,on,6.4,64437847,2001-07-06 00:00:00
Kiss of the Dragon,e,6.4,64437847,2001-07-06 00:00:00
Kiss of the Dragon,ller,6.4,64437847,2001-07-06 00:00:00
The House Bunny,nce,5.6,70442940,2008-08-22 00:00:00
The House Bunny,dy,5.6,70442940,2008-08-22 00:00:00
Beauty Shop,dy,5.4,36351350,2005-06-02 00:00:00
Beauty Shop,nce,5.4,36351350,2005-06-02 00:00:00
Million Dollar Arm,a,6.6,38307627,2014-05-09 00:00:00
The Giver,a,6.4,66980456,2014-08-11 00:00:00
The Giver,nce Fiction,6.4,66980456,2014-08-11 00:00:00
What a Girl Wants,dy,5.8,0,2003-03-27 00:00:00
Jeepers Creepers 2,or,5.5,63102666,2003-08-08 00:00:00
Jeepers Creepers 2,ller,5.5,63102666,2003-08-08 00:00:00
Good Luck Chuck,dy,5.5,59192128,2007-09-21 00:00:00
Good Luck Chuck,a,5.5,59192128,2007-09-21 00:00:00
Good Luck Chuck,nce,5.5,59192128,2007-09-21 00:00:00
Cradle 2 the Grave,on,5.8,56489558,2003-02-28 00:00:00
Cradle 2 the Grave,e,5.8,56489558,2003-02-28 00:00:00
Cradle 2 the Grave,a,5.8,56489558,2003-02-28 00:00:00
The Hours,a,7.0,41597830,2002-12-27 00:00:00
She's the Man,dy,6.4,33889159,2006-03-17 00:00:00
She's the Man,a,6.4,33889159,2006-03-17 00:00:00
She's the Man,ly,6.4,33889159,2006-03-17 00:00:00
She's the Man,nce,6.4,33889159,2006-03-17 00:00:00
Mr. Bean's Holiday,ly,6.1,229736344,2007-03-22 00:00:00
Mr. Bean's Holiday,dy,6.1,229736344,2007-03-22 00:00:00
Anacondas: The Hunt for the Blood Orchid,nture,4.9,70992898,2004-08-26 00:00:00
Anacondas: The Hunt for the Blood Orchid,on,4.9,70992898,2004-08-26 00:00:00
Anacondas: The Hunt for the Blood Orchid,or,4.9,70992898,2004-08-26 00:00:00
Anacondas: The Hunt for the Blood Orchid,nce Fiction,4.9,70992898,2004-08-26 00:00:00
Anacondas: The Hunt for the Blood Orchid,ller,4.9,70992898,2004-08-26 00:00:00
Blood Ties,ller,6.0,2415472,2013-08-22 00:00:00
Blood Ties,e,6.0,2415472,2013-08-22 00:00:00
Blood Ties,a,6.0,2415472,2013-08-22 00:00:00
August Rush,a,7.1,66122026,2007-11-21 00:00:00
Elizabeth,a,7.1,82150642,1998-09-13 00:00:00
Elizabeth,ory,7.1,82150642,1998-09-13 00:00:00
Bride of Chucky,or,5.5,50671850,1998-10-16 00:00:00
Bride of Chucky,dy,5.5,50671850,1998-10-16 00:00:00
Tora! Tora! Tora!,ory,6.9,29548291,1970-01-26 00:00:00
Tora! Tora! Tora!,on,6.9,29548291,1970-01-26 00:00:00
Tora! Tora! Tora!,a,6.9,29548291,1970-01-26 00:00:00
Tora! Tora! Tora!,nture,6.9,29548291,1970-01-26 00:00:00
Spice World,nture,4.7,100000000,1997-12-19 00:00:00
Spice World,asy,4.7,100000000,1997-12-19 00:00:00
Spice World,a,4.7,100000000,1997-12-19 00:00:00
Spice World,dy,4.7,100000000,1997-12-19 00:00:00
Spice World,c,4.7,100000000,1997-12-19 00:00:00
The Sitter,dy,5.4,34942188,2011-12-09 00:00:00
Dance Flick,on,4.7,0,2009-05-22 00:00:00
Dance Flick,dy,4.7,0,2009-05-22 00:00:00
Dance Flick,c,4.7,0,2009-05-22 00:00:00
The Shawshank Redemption,a,8.5,28341469,1994-09-23 00:00:00
The Shawshank Redemption,e,8.5,28341469,1994-09-23 00:00:00
Crocodile Dundee in Los Angeles,nture,4.7,39438674,2001-04-12 00:00:00
Crocodile Dundee in Los Angeles,dy,4.7,39438674,2001-04-12 00:00:00
Kingpin,dy,6.7,25023434,1996-07-04 00:00:00
The Gambler,ller,5.7,39171130,2014-12-25 00:00:00
The Gambler,e,5.7,39171130,2014-12-25 00:00:00
The Gambler,a,5.7,39171130,2014-12-25 00:00:00
August: Osage County,dy,6.9,74188937,2013-12-26 00:00:00
August: Osage County,a,6.9,74188937,2013-12-26 00:00:00
Ice Princess,a,5.9,27645491,2005-03-17 00:00:00
Ice Princess,dy,5.9,27645491,2005-03-17 00:00:00
Ice Princess,ly,5.9,27645491,2005-03-17 00:00:00
A Lot Like Love,dy,6.5,42886719,2005-04-22 00:00:00
Eddie the Eagle,dy,7.2,46152800,2016-02-26 00:00:00
Eddie the Eagle,a,7.2,46152800,2016-02-26 00:00:00
Eddie the Eagle,ory,7.2,46152800,2016-02-26 00:00:00
He Got Game,a,6.7,21567853,1998-05-01 00:00:00
Don Juan DeMarco,nce,6.2,22200000,1994-10-01 00:00:00
Don Juan DeMarco,a,6.2,22200000,1994-10-01 00:00:00
Don Juan DeMarco,dy,6.2,22200000,1994-10-01 00:00:00
Dear John,a,6.6,114977104,2010-02-04 00:00:00
Dear John,nce,6.6,114977104,2010-02-04 00:00:00
The Losers,on,6.2,23580000,2010-04-23 00:00:00
The Losers,nture,6.2,23580000,2010-04-23 00:00:00
The Losers,e,6.2,23580000,2010-04-23 00:00:00
The Losers,ery,6.2,23580000,2010-04-23 00:00:00
The Losers,ller,6.2,23580000,2010-04-23 00:00:00
Don't Be Afraid of the Dark,asy,5.4,36993168,2010-11-06 00:00:00
Don't Be Afraid of the Dark,or,5.4,36993168,2010-11-06 00:00:00
Don't Be Afraid of the Dark,ller,5.4,36993168,2010-11-06 00:00:00
War,on,6.0,40452643,2007-08-24 00:00:00
War,ller,6.0,40452643,2007-08-24 00:00:00
War,e,6.0,40452643,2007-08-24 00:00:00
Punch-Drunk Love,dy,6.9,17000000,2002-10-25 00:00:00
Punch-Drunk Love,a,6.9,17000000,2002-10-25 00:00:00
Punch-Drunk Love,nce,6.9,17000000,2002-10-25 00:00:00
EuroTrip,dy,6.5,20796847,2004-02-20 00:00:00
Half Past Dead,e,4.6,0,2002-11-15 00:00:00
Half Past Dead,on,4.6,0,2002-11-15 00:00:00
Half Past Dead,ller,4.6,0,2002-11-15 00:00:00
Unaccompanied Minors,dy,5.4,0,2006-12-08 00:00:00
Unaccompanied Minors,ly,5.4,0,2006-12-08 00:00:00
"Bright Lights, Big City",a,4.7,0,1988-04-01 00:00:00
The Adventures of Pinocchio,ation,5.0,0,1996-07-26 00:00:00
The Adventures of Pinocchio,ly,5.0,0,1996-07-26 00:00:00
The Adventures of Pinocchio,asy,5.0,0,1996-07-26 00:00:00
The Greatest Game Ever Played,a,6.9,15431177,2005-09-30 00:00:00
The Greatest Game Ever Played,ly,6.9,15431177,2005-09-30 00:00:00
The Box,ller,5.4,33333531,2009-09-17 00:00:00
The Box,nce Fiction,5.4,33333531,2009-09-17 00:00:00
The Ruins,a,5.6,0,2008-04-02 00:00:00
The Ruins,or,5.6,0,2008-04-02 00:00:00
The Next Best Thing,dy,4.3,24362772,2000-03-03 00:00:00
My Soul to Take,a,5.2,19829957,2010-10-08 00:00:00
My Soul to Take,or,5.2,19829957,2010-10-08 00:00:00
My Soul to Take,ery,5.2,19829957,2010-10-08 00:00:00
My Soul to Take,ller,5.2,19829957,2010-10-08 00:00:00
The Girl Next Door,dy,6.3,30411183,2004-04-09 00:00:00
Maximum Risk,on,5.2,51702483,1996-09-13 00:00:00
Maximum Risk,nture,5.2,51702483,1996-09-13 00:00:00
Maximum Risk,ller,5.2,51702483,1996-09-13 00:00:00
Stealing Harvard,on,4.4,0,2002-09-13 00:00:00
Stealing Harvard,dy,4.4,0,2002-09-13 00:00:00
Stealing Harvard,a,4.4,0,2002-09-13 00:00:00
Legend,e,6.7,42972994,2015-09-09 00:00:00
Legend,ller,6.7,42972994,2015-09-09 00:00:00
Hot Rod,on,6.3,14334401,2007-08-03 00:00:00
Hot Rod,dy,6.3,14334401,2007-08-03 00:00:00
Shark Night,or,4.9,10126458,2011-09-02 00:00:00
Shark Night,ller,4.9,10126458,2011-09-02 00:00:00
Angela's Ashes,a,7.0,13,1999-12-25 00:00:00
Draft Day,a,6.5,28831145,2014-04-11 00:00:00
Lifeforce,asy,6.2,0,1985-06-20 00:00:00
Lifeforce,or,6.2,0,1985-06-20 00:00:00
Lifeforce,nce Fiction,6.2,0,1985-06-20 00:00:00
Lifeforce,ller,6.2,0,1985-06-20 00:00:00
The Conspirator,e,6.2,15478800,2010-09-10 00:00:00
The Conspirator,a,6.2,15478800,2010-09-10 00:00:00
The Conspirator,ory,6.2,15478800,2010-09-10 00:00:00
Lords of Dogtown,a,7.0,13411957,2005-06-03 00:00:00
The 33,a,6.0,24902723,2015-08-06 00:00:00
The 33,ory,6.0,24902723,2015-08-06 00:00:00
Big Trouble in Little China,on,7.1,11000000,1986-05-30 00:00:00
Big Trouble in Little China,nture,7.1,11000000,1986-05-30 00:00:00
Big Trouble in Little China,dy,7.1,11000000,1986-05-30 00:00:00
Big Trouble in Little China,asy,7.1,11000000,1986-05-30 00:00:00
Fly Me to the Moon,dy,5.6,0,2012-10-29 00:00:00
Fly Me to the Moon,nce,5.6,0,2012-10-29 00:00:00
Warrior,on,7.7,23057115,2011-09-09 00:00:00
Warrior,a,7.7,23057115,2011-09-09 00:00:00
Michael Collins,a,6.7,16900000,1996-10-25 00:00:00
Michael Collins,ller,6.7,16900000,1996-10-25 00:00:00
Gettysburg,a,6.6,25000000,1993-10-08 00:00:00
Gettysburg,ory,6.6,25000000,1993-10-08 00:00:00
Stop-Loss,a,6.1,11207130,2008-03-28 00:00:00
Abandon,a,4.6,10719357,2002-10-14 00:00:00
Abandon,ery,4.6,10719357,2002-10-14 00:00:00
Abandon,ller,4.6,10719357,2002-10-14 00:00:00
Brokedown Palace,a,6.2,13000000,1999-08-13 00:00:00
Brokedown Palace,ller,6.2,13000000,1999-08-13 00:00:00
The Possession,or,5.8,85446075,2012-08-30 00:00:00
The Possession,ller,5.8,85446075,2012-08-30 00:00:00
Mrs. Winterbourne,dy,5.3,10070000,1996-04-19 00:00:00
Mrs. Winterbourne,nce,5.3,10070000,1996-04-19 00:00:00
Mrs. Winterbourne,a,5.3,10070000,1996-04-19 00:00:00
Straw Dogs,a,5.5,10324441,2011-09-16 00:00:00
Straw Dogs,ller,5.5,10324441,2011-09-16 00:00:00
The Hoax,dy,6.4,11772461,2006-10-14 00:00:00
The Hoax,a,6.4,11772461,2006-10-14 00:00:00
Stone Cold,on,5.7,0,1991-05-17 00:00:00
Stone Cold,e,5.7,0,1991-05-17 00:00:00
Stone Cold,ller,5.7,0,1991-05-17 00:00:00
The Road,nture,6.8,27635305,2009-11-25 00:00:00
The Road,a,6.8,27635305,2009-11-25 00:00:00
Sheena,on,5.0,5778353,1984-08-17 00:00:00
Sheena,nture,5.0,5778353,1984-08-17 00:00:00
Sheena,dy,5.0,5778353,1984-08-17 00:00:00
Sheena,asy,5.0,5778353,1984-08-17 00:00:00
Sheena,nce Fiction,5.0,5778353,1984-08-17 00:00:00
Underclassman,on,5.5,0,2005-09-02 00:00:00
Underclassman,dy,5.5,0,2005-09-02 00:00:00
Say It Isn't So,dy,4.8,0,2001-03-12 00:00:00
Say It Isn't So,nce,4.8,0,2001-03-12 00:00:00
The World's Fastest Indian,a,7.3,0,2005-10-12 00:00:00
Tank Girl,on,5.5,4064495,1995-03-31 00:00:00
Tank Girl,dy,5.5,4064495,1995-03-31 00:00:00
Tank Girl,asy,5.5,4064495,1995-03-31 00:00:00
Tank Girl,nce Fiction,5.5,4064495,1995-03-31 00:00:00
King's Ransom,dy,5.1,0,2005-04-22 00:00:00
King's Ransom,e,5.1,0,2005-04-22 00:00:00
Blindness,a,6.4,19844979,2008-05-14 00:00:00
Blindness,ery,6.4,19844979,2008-05-14 00:00:00
Blindness,nce Fiction,6.4,19844979,2008-05-14 00:00:00
Blindness,ller,6.4,19844979,2008-05-14 00:00:00
BloodRayne,on,3.5,2405420,2005-10-22 00:00:00
BloodRayne,nture,3.5,2405420,2005-10-22 00:00:00
BloodRayne,asy,3.5,2405420,2005-10-22 00:00:00
BloodRayne,or,3.5,2405420,2005-10-22 00:00:00
Carnage,dy,7.0,27603069,2011-09-16 00:00:00
Carnage,a,7.0,27603069,2011-09-16 00:00:00
Where the Truth Lies,a,5.9,0,2005-10-07 00:00:00
Where the Truth Lies,ery,5.9,0,2005-10-07 00:00:00
Where the Truth Lies,ller,5.9,0,2005-10-07 00:00:00
Cirque du Soleil: Worlds Away,asy,6.1,34153101,2012-11-09 00:00:00
Cirque du Soleil: Worlds Away,ly,6.1,34153101,2012-11-09 00:00:00
Without Limits,a,6.2,777423,1998-09-11 00:00:00
Me and Orson Welles,dy,6.6,2336172,2009-11-25 00:00:00
Me and Orson Welles,a,6.6,2336172,2009-11-25 00:00:00
Me and Orson Welles,nce,6.6,2336172,2009-11-25 00:00:00
The Best Offer,a,7.7,19255873,2013-01-01 00:00:00
The Best Offer,nce,7.7,19255873,2013-01-01 00:00:00
The Best Offer,e,7.7,19255873,2013-01-01 00:00:00
The Best Offer,ery,7.7,19255873,2013-01-01 00:00:00
The Bad Lieutenant: Port of Call - New Orleans,a,6.0,10589102,2009-09-11 00:00:00
The Bad Lieutenant: Port of Call - New Orleans,e,6.0,10589102,2009-09-11 00:00:00
A Turtle's Tale: Sammy's Adventures,ation,5.6,0,2010-08-03 00:00:00
A Turtle's Tale: Sammy's Adventures,ly,5.6,0,2010-08-03 00:00:00
Little White Lies,dy,7.1,48531470,2010-10-20 00:00:00
Little White Lies,a,7.1,48531470,2010-10-20 00:00:00
Love Ranch,a,6.0,0,2010-06-30 00:00:00
The True Story of Puss 'n Boots,ly,3.8,0,2009-04-01 00:00:00
The True Story of Puss 'n Boots,nture,3.8,0,2009-04-01 00:00:00
The True Story of Puss 'n Boots,ation,3.8,0,2009-04-01 00:00:00
Space Dogs,ly,6.3,6500000,2010-03-18 00:00:00
Space Dogs,ation,6.3,6500000,2010-03-18 00:00:00
The Counselor,ller,5.0,71009334,2013-10-25 00:00:00
The Counselor,e,5.0,71009334,2013-10-25 00:00:00
The Counselor,a,5.0,71009334,2013-10-25 00:00:00
Ironclad,nce,6.2,0,2011-03-03 00:00:00
Ironclad,nture,6.2,0,2011-03-03 00:00:00
Ironclad,on,6.2,0,2011-03-03 00:00:00
Ironclad,ory,6.2,0,2011-03-03 00:00:00
Waterloo,ory,7.0,3052000,1970-10-26 00:00:00
Waterloo,on,7.0,3052000,1970-10-26 00:00:00
Waterloo,a,7.0,3052000,1970-10-26 00:00:00
Kung Fu Jungle,e,6.5,0,2014-10-31 00:00:00
Kung Fu Jungle,on,6.5,0,2014-10-31 00:00:00
Kung Fu Jungle,ller,6.5,0,2014-10-31 00:00:00
Red Sky,on,4.1,0,2014-03-12 00:00:00
Red Sky,ller,4.1,0,2014-03-12 00:00:00
Dangerous Liaisons,a,7.0,34670720,1988-12-16 00:00:00
Dangerous Liaisons,nce,7.0,34670720,1988-12-16 00:00:00
On the Road,nture,5.5,8784318,2012-05-22 00:00:00
On the Road,a,5.5,8784318,2012-05-22 00:00:00
Star Trek IV: The Voyage Home,nce Fiction,6.9,133000000,1986-11-25 00:00:00
Star Trek IV: The Voyage Home,nture,6.9,133000000,1986-11-25 00:00:00
Rocky Balboa,a,6.5,155721132,2006-12-20 00:00:00
Scream 2,or,6.1,172363301,1997-12-09 00:00:00
Scream 2,ery,6.1,172363301,1997-12-09 00:00:00
Jane Got a Gun,on,5.4,1397284,2016-01-01 00:00:00
Jane Got a Gun,a,5.4,1397284,2016-01-01 00:00:00
Jane Got a Gun,ern,5.4,1397284,2016-01-01 00:00:00
Think Like a Man Too,dy,6.4,70181428,2014-06-20 00:00:00
Think Like a Man Too,nce,6.4,70181428,2014-06-20 00:00:00
The Whole Nine Yards,dy,6.2,106371651,2000-02-18 00:00:00
The Whole Nine Yards,e,6.2,106371651,2000-02-18 00:00:00
Footloose,a,6.4,80035402,1984-02-17 00:00:00
Footloose,ly,6.4,80035402,1984-02-17 00:00:00
Footloose,c,6.4,80035402,1984-02-17 00:00:00
Footloose,nce,6.4,80035402,1984-02-17 00:00:00
Old School,dy,6.6,87055349,2003-02-21 00:00:00
The Fisher King,dy,7.2,41895491,1991-09-09 00:00:00
The Fisher King,a,7.2,41895491,1991-09-09 00:00:00
I Still Know What You Did Last Summer,or,5.1,40002112,1998-11-13 00:00:00
I Still Know What You Did Last Summer,ery,5.1,40002112,1998-11-13 00:00:00
I Still Know What You Did Last Summer,ller,5.1,40002112,1998-11-13 00:00:00
Return to Me,nce,6.1,36609995,2000-04-07 00:00:00
Return to Me,dy,6.1,36609995,2000-04-07 00:00:00
Return to Me,a,6.1,36609995,2000-04-07 00:00:00
Zack and Miri Make a Porno,dy,6.1,42105111,2008-09-18 00:00:00
Nurse Betty,dy,5.9,0,2000-09-08 00:00:00
Nurse Betty,e,5.9,0,2000-09-08 00:00:00
Nurse Betty,ller,5.9,0,2000-09-08 00:00:00
The Men Who Stare at Goats,dy,5.9,68729358,2009-10-17 00:00:00
Double Take,nture,5.5,0,2001-01-12 00:00:00
Double Take,a,5.5,0,2001-01-12 00:00:00
Double Take,on,5.5,0,2001-01-12 00:00:00
Double Take,dy,5.5,0,2001-01-12 00:00:00
Double Take,nce,5.5,0,2001-01-12 00:00:00
"Girl, Interrupted",a,7.6,0,1999-12-21 00:00:00
Win a Date with Tad Hamilton!,dy,5.5,16980098,2004-01-23 00:00:00
Win a Date with Tad Hamilton!,nce,5.5,16980098,2004-01-23 00:00:00
Muppets from Space,asy,5.8,16290976,1999-07-14 00:00:00
Muppets from Space,dy,5.8,16290976,1999-07-14 00:00:00
Muppets from Space,nce Fiction,5.8,16290976,1999-07-14 00:00:00
Muppets from Space,ly,5.8,16290976,1999-07-14 00:00:00
The Wiz,nture,5.9,21049053,1978-10-24 00:00:00
The Wiz,ly,5.9,21049053,1978-10-24 00:00:00
The Wiz,asy,5.9,21049053,1978-10-24 00:00:00
The Wiz,c,5.9,21049053,1978-10-24 00:00:00
Ready to Rumble,on,4.7,12372410,2000-04-07 00:00:00
Ready to Rumble,dy,4.7,12372410,2000-04-07 00:00:00
Ready to Rumble,a,4.7,12372410,2000-04-07 00:00:00
Play It to the Bone,dy,5.7,8434146,1999-12-25 00:00:00
Play It to the Bone,a,5.7,8434146,1999-12-25 00:00:00
I Don't Know How She Does It,nce,5.0,30551495,2011-09-16 00:00:00
I Don't Know How She Does It,dy,5.0,30551495,2011-09-16 00:00:00
Piranha 3D,dy,5.3,83188165,2010-08-20 00:00:00
Piranha 3D,or,5.3,83188165,2010-08-20 00:00:00
Beyond the Sea,a,6.5,0,2004-12-17 00:00:00
Beyond the Sea,c,6.5,0,2004-12-17 00:00:00
Meet the Deedles,ation,4.1,4562146,1998-03-27 00:00:00
Meet the Deedles,dy,4.1,4562146,1998-03-27 00:00:00
Meet the Deedles,ly,4.1,4562146,1998-03-27 00:00:00
The Thief and the Cobbler,nture,6.8,669276,1993-09-23 00:00:00
The Thief and the Cobbler,asy,6.8,669276,1993-09-23 00:00:00
The Thief and the Cobbler,ation,6.8,669276,1993-09-23 00:00:00
The Thief and the Cobbler,nce Fiction,6.8,669276,1993-09-23 00:00:00
The Thief and the Cobbler,ly,6.8,669276,1993-09-23 00:00:00
The Bridge of San Luis Rey,nce,5.4,0,2004-01-01 00:00:00
The Bridge of San Luis Rey,a,5.4,0,2004-01-01 00:00:00
Faster,e,6.1,23081726,2010-11-23 00:00:00
Faster,a,6.1,23081726,2010-11-23 00:00:00
Faster,on,6.1,23081726,2010-11-23 00:00:00
Faster,ller,6.1,23081726,2010-11-23 00:00:00
Howl's Moving Castle,asy,8.2,234710455,2004-11-19 00:00:00
Howl's Moving Castle,ation,8.2,234710455,2004-11-19 00:00:00
Howl's Moving Castle,nture,8.2,234710455,2004-11-19 00:00:00
Zombieland,dy,7.2,102391382,2009-10-07 00:00:00
Zombieland,or,7.2,102391382,2009-10-07 00:00:00
The Waterboy,dy,5.9,185991646,1998-11-06 00:00:00
The Empire Strikes Back,nture,8.2,538400000,1980-05-17 00:00:00
The Empire Strikes Back,on,8.2,538400000,1980-05-17 00:00:00
The Empire Strikes Back,nce Fiction,8.2,538400000,1980-05-17 00:00:00
Bad Boys,on,6.5,141407024,1995-04-07 00:00:00
Bad Boys,dy,6.5,141407024,1995-04-07 00:00:00
Bad Boys,e,6.5,141407024,1995-04-07 00:00:00
Bad Boys,ller,6.5,141407024,1995-04-07 00:00:00
The Naked Gun 2½: The Smell of Fear,dy,6.6,86930411,1991-06-28 00:00:00
The Naked Gun 2½: The Smell of Fear,e,6.6,86930411,1991-06-28 00:00:00
Final Destination,or,6.4,53302314,2000-03-16 00:00:00
The Ides of March,a,6.5,75993061,2011-09-24 00:00:00
Pitch Black,ller,6.7,53187659,2000-02-18 00:00:00
Pitch Black,nce Fiction,6.7,53187659,2000-02-18 00:00:00
Pitch Black,on,6.7,53187659,2000-02-18 00:00:00
Someone Like You...,dy,6.0,0,2001-03-30 00:00:00
Someone Like You...,nce,6.0,0,2001-03-30 00:00:00
Her,nce,7.9,47351251,2013-12-18 00:00:00
Her,nce Fiction,7.9,47351251,2013-12-18 00:00:00
Her,a,7.9,47351251,2013-12-18 00:00:00
Joy Ride,ery,6.3,36642838,2001-10-05 00:00:00
Joy Ride,ller,6.3,36642838,2001-10-05 00:00:00
Joy Ride,a,6.3,36642838,2001-10-05 00:00:00
The Adventurer: The Curse of the Midas Box,asy,5.1,6399,2013-12-05 00:00:00
The Adventurer: The Curse of the Midas Box,nture,5.1,6399,2013-12-05 00:00:00
The Adventurer: The Curse of the Midas Box,ly,5.1,6399,2013-12-05 00:00:00
Anywhere But Here,a,5.9,18653615,1999-11-12 00:00:00
Anywhere But Here,dy,5.9,18653615,1999-11-12 00:00:00
Anywhere But Here,nce,5.9,18653615,1999-11-12 00:00:00
The Crew,on,6.4,0,2000-08-21 00:00:00
The Crew,dy,6.4,0,2000-08-21 00:00:00
Haywire,on,5.6,33372606,2011-11-06 00:00:00
Haywire,ller,5.6,33372606,2011-11-06 00:00:00
Jaws: The Revenge,nture,3.5,51881013,1987-07-17 00:00:00
Jaws: The Revenge,ller,3.5,51881013,1987-07-17 00:00:00
Marvin's Room,a,6.6,0,1996-12-18 00:00:00
The Longshots,a,6.5,0,2008-08-22 00:00:00
The Longshots,ly,6.5,0,2008-08-22 00:00:00
The End of the Affair,a,6.6,10827816,1999-12-03 00:00:00
Harley Davidson and the Marlboro Man,on,6.1,7434726,1991-08-23 00:00:00
Harley Davidson and the Marlboro Man,ller,6.1,7434726,1991-08-23 00:00:00
In the Valley of Elah,ory,6.6,29541790,2007-08-31 00:00:00
In the Valley of Elah,a,6.6,29541790,2007-08-31 00:00:00
In the Valley of Elah,ller,6.6,29541790,2007-08-31 00:00:00
In the Valley of Elah,e,6.6,29541790,2007-08-31 00:00:00
